ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Evans D.,Bonzi B.,27,63.0,1557,905.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.88,2.03,1.92,2.12,1.82,1.98
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Sonego L.,Ivashka I.,26,44.0,1563,1109.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.18,1.41,3.26,1.38,3.03
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Martinez P.,Humbert U.,45,48.0,1098,1078.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.08,1.44,3.22,1.39,2.97
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Djere L.,Cressy M.,62,69.0,911,858.0,6.0,4.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.75,1.3,3.89,1.34,3.92,1.27,3.7
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Fritz T.,Catarina L.,13,430.0,2875,90.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.02,17.0,1.03,18.43,1.06,19.5,1.02,14.19
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Musetti L.,Paire B.,83,61.0,791,912.0,6.0,2.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.42,3.11,1.47,3.11,1.4,2.93
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Goffin D.,Lehecka J.,47,99.0,1093,690.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.66,2.37,1.7,2.37,1.63,2.26
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,1st Round,3.0,Rune H.,Karatsev A.,79,30.0,802,1428.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.2,1.75,2.21,1.82,2.21,1.74,2.09
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Davidovich Fokina A.,Djokovic N.,46,1.0,1095,8420.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,5.0,1.16,6.43,1.15,6.5,1.18,5.63,1.14
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Tsitsipas S.,Fognini F.,5,32.0,5980,1361.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.72,1.33,4.0,1.28,3.68
23,Monte Carlo,Monte Carlo Masters,2022-04-12,Masters 1000,Outdoor,Clay,2nd Round,3.0,Dimitrov G.,Lajovic D.,29,49.0,1458,1056.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.62,1.56,2.61,1.6,2.65,1.51,2.54
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Ramos-Vinolas A.,Norrie C.,37,10.0,1221,3440.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.66,2.33,1.68,2.45,1.72,2.26,1.63
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Korda S.,Alcaraz C.,42,11.0,1134,3320.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,4.33,1.22,4.6,1.24,4.84,1.25,4.29,1.21
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Djere L.,Sonego L.,62,26.0,911,1563.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.28,1.71,2.4,1.71,2.24,1.64
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Hurkacz H.,Martinez P.,14,45.0,2873,1098.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.62,1.53,2.68,1.53,2.76,1.49,2.59
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Goffin D.,Evans D.,47,27.0,1093,1557.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.72,2.25,1.77,2.25,1.69,2.16
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Fritz T.,Cilic M.,13,22.0,2875,1740.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.57,2.46,1.62,2.5,1.68,2.31,1.61
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Ruud C.,Rune H.,7,79.0,4380,802.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,5.74,1.2,5.74,1.16,5.1
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Carreno Busta P.,Bublik A.,19,36.0,2015,1238.0,4.0,6.0,7.0,6.0,4.0,3.0,,,,,1.0,1.0,Retired,1.22,4.33,1.3,3.89,1.3,4.74,1.24,4.04
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Schwartzman D.,Fucsovics M.,16,57.0,2580,957.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.35,3.5,1.38,3.6,1.32,3.35
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Sinner J.,Ruusuvuori E.,12,81.0,3054,797.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.36,3.46,1.36,3.65,1.32,3.32
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Musetti L.,Auger-Aliassime F.,83,9.0,791,3625.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.51,1.6,2.52,1.65,2.4,1.56
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Rublev A.,De Minaur A.,8,25.0,4375,1566.0,2.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.33,3.68,1.36,3.7,1.32,3.33
23,Monte Carlo,Monte Carlo Masters,2022-04-13,Masters 1000,Outdoor,Clay,2nd Round,3.0,Zverev A.,Delbonis F.,3,34.0,7195,1279.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.14,6.87,1.16,6.87,1.13,5.89
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Fritz T.,Korda S.,13,42.0,2875,1134.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.14,1.8,2.23,1.82,2.13,1.71
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Dimitrov G.,Ruud C.,29,7.0,1458,4380.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.5,1.2,4.64,1.24,4.75,1.24,4.43,1.21
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Davidovich Fokina A.,Goffin D.,46,47.0,1095,1093.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.16,1.78,2.22,2.0,2.07,1.75
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Schwartzman D.,Musetti L.,16,83.0,2580,791.0,2.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.37,1.61,2.47,1.61,2.52,1.57,2.39
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Tsitsipas S.,Djere L.,5,62.0,5980,911.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,6.8,1.15,6.8,1.13,5.94
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Zverev A.,Carreno Busta P.,3,19.0,7195,2015.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.69,1.33,3.77,1.3,3.53
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Hurkacz H.,Ramos-Vinolas A.,14,37.0,2873,1221.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.65,2.38,1.68,2.51,1.61,2.3
23,Monte Carlo,Monte Carlo Masters,2022-04-14,Masters 1000,Outdoor,Clay,3rd Round,3.0,Sinner J.,Rublev A.,12,8.0,3054,4375.0,5.0,7.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,1.9,1.9,1.86,2.05,1.95,2.05,1.87,1.94
23,Monte Carlo,Monte Carlo Masters,2022-04-15,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Davidovich Fokina A.,Fritz T.,46,13.0,1095,2875.0,2.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.85,2.07,1.91,2.18,1.83,1.98
23,Monte Carlo,Monte Carlo Masters,2022-04-15,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Dimitrov G.,Hurkacz H.,29,14.0,1458,2873.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.14,1.79,2.26,1.84,2.04,1.79
23,Monte Carlo,Monte Carlo Masters,2022-04-15,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Zverev A.,Sinner J.,3,12.0,7195,3054.0,5.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.75,1.41,3.09,1.46,3.24,1.42,2.89
23,Monte Carlo,Monte Carlo Masters,2022-04-15,Masters 1000,Outdoor,Clay,Quarterfinals,3.0,Tsitsipas S.,Schwartzman D.,5,16.0,5980,2580.0,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.34,3.56,1.39,3.7,1.33,3.32
23,Monte Carlo,Monte Carlo Masters,2022-04-16,Masters 1000,Outdoor,Clay,Semifinals,3.0,Davidovich Fokina A.,Dimitrov G.,46,29.0,1095,1458.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.72,2.1,1.84,2.08,1.86,2.15,1.76,2.07
23,Monte Carlo,Monte Carlo Masters,2022-04-16,Masters 1000,Outdoor,Clay,Semifinals,3.0,Tsitsipas S.,Zverev A.,5,3.0,5980,7195.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.87,2.04,2.06,2.06,1.84,1.98
23,Monte Carlo,Monte Carlo Masters,2022-04-17,Masters 1000,Outdoor,Clay,The Final,3.0,Tsitsipas S.,Davidovich Fokina A.,5,46.0,5980,1095.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.2,5.2,1.3,5.25,1.2,4.58
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Kwon S.W.,Paire B.,71,60.0,858,912.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.18,1.76,2.19,1.89,2.08,1.74
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Coria F.,Giron M.,52,55.0,981,975.0,6.0,2.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.4,3.0,1.44,3.01,1.44,3.27,1.39,2.96
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Musetti L.,Baez S.,66,3.0,871,4885.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.94,1.94,1.95,2.0,1.9,1.89
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Gerasimov E.,Mannarino A.,155,68.0,402,869.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.61,2.46,1.61,2.58,1.55,2.44
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Nakashima B.,Alvarez Varona N.,81,285.0,790,173.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.22,1.4,3.4,1.35,3.17
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Mcdonald M.,Grenier H.,51,156.0,985,399.0,6.0,7.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.75,1.27,4.09,1.33,4.65,1.27,3.79
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Ymer E.,Cressy M.,135,69.0,478,866.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.76,1.52,2.92,1.46,2.69
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Munar J.,Moroni G.M.,101,181.0,675,325.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.11,7.46,1.14,7.5,1.11,6.35
24,Barcelona,Barcelona Open,2022-04-18,ATP500,Outdoor,Clay,1st Round,3.0,Zapata Miralles B.,Robredo T.,119,362.0,563,118.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,7.8,1.11,8.0,1.1,6.94
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Harris L.,Carballes Baena R.,40,96.0,1171,710.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.52,1.58,2.52,1.67,2.39,1.57
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Taberner C.,Korda S.,94,37.0,714,1215.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.29,1.36,3.7,1.36,3.34,1.32
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Fucsovics M.,Thompson J.,53,86.0,979,757.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.04,1.3,4.05,1.27,3.78
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Ruusuvuori E.,Lopez F.,73,120.0,856,562.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,5.18,1.23,5.18,1.2,4.57
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Dellien H.,Guinard M.,89,152.0,743,407.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.12,1.45,3.5,1.38,3.05
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Humbert U.,Andujar P.,46,79.0,1078,797.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.71,1.52,3.0,1.52,2.67,1.47
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,1st Round,3.0,Ivashka I.,Martinez P.,44,43.0,1109,1117.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.38,1.36,3.38,1.4,3.07,1.37
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,2nd Round,3.0,Ruud C.,Nakashima B.,7,81.0,4110,790.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.66,1.14,8.66,1.1,6.93
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,2nd Round,3.0,Sonego L.,Ymer E.,28,135.0,1505,478.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.53,2.71,1.55,3.0,1.49,2.62
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,2nd Round,3.0,Schwartzman D.,Mcdonald M.,15,51.0,2715,985.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.16,6.29,1.18,6.29,1.14,5.72
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,2nd Round,3.0,Norrie C.,Gerasimov E.,10,155.0,3440,402.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.12,6.0,1.13,7.24,1.14,7.5,1.12,6.38
24,Barcelona,Barcelona Open,2022-04-19,ATP500,Outdoor,Clay,2nd Round,3.0,Musetti L.,Evans D.,66,36.0,871,1242.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.47,1.38,3.75,1.35,3.21
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Fucsovics M.,Delbonis F.,53,34.0,979,1254.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.71,2.27,1.72,2.3,1.67,2.21
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Carreno Busta P.,Zapata Miralles B.,19,119.0,2015,563.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.25,1.27,4.43,1.24,3.97
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Tiafoe F.,Dellien H.,29,89.0,1488,743.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.86,2.05,1.86,2.25,1.74,2.1
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Ruusuvuori E.,Bublik A.,73,33.0,856,1263.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.91,1.49,3.05,1.44,2.78
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Harris L.,Ramos-Vinolas A.,40,32.0,1171,1301.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.96,1.46,3.05,1.52,2.82,1.43
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Auger-Aliassime F.,Taberner C.,9,94.0,3625,714.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.51,2.78,1.51,2.95,1.44,2.79
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,De Minaur A.,Humbert U.,25,46.0,1601,1078.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.43,3.05,1.48,3.54,1.4,2.94
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Munar J.,Basilashvili N.,101,20.0,675,1801.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.31,1.28,4.31,1.24,4.05
24,Barcelona,Barcelona Open,2022-04-20,ATP500,Outdoor,Clay,2nd Round,3.0,Alcaraz C.,Kwon S.W.,11,71.0,3330,858.0,6.0,1.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.06,10.0,1.06,12.1,1.1,13.4,1.05,10.72
24,Barcelona,Barcelona Open,2022-04-21,ATP500,Outdoor,Clay,2nd Round,3.0,Dimitrov G.,Coria F.,23,52.0,1728,981.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.51,2.78,1.51,2.93,1.45,2.74
24,Barcelona,Barcelona Open,2022-04-21,ATP500,Outdoor,Clay,2nd Round,3.0,Tsitsipas S.,Ivashka I.,5,44.0,5980,1109.0,6.0,1.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,6.0,1.11,8.2,1.16,8.2,1.12,6.3
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Ruud C.,Ruusuvuori E.,7,73.0,4110,856.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,5.63,1.21,5.63,1.18,4.87
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Carreno Busta P.,Sonego L.,19,28.0,2015,1505.0,6.0,2.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.63,1.55,2.76,1.51,2.56
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Schwartzman D.,Musetti L.,15,66.0,2715,871.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.82,1.51,2.9,1.44,2.77
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Auger-Aliassime F.,Tiafoe F.,9,29.0,3625,1488.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.84,1.5,2.84,1.47,2.69
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Norrie C.,Fucsovics M.,10,53.0,3440,979.0,7.0,5.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.2,1.69,2.31,1.72,2.33,1.66,2.22
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Alcaraz C.,Munar J.,11,101.0,3330,675.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.21,5.0,1.22,5.0,1.2,4.56
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,De Minaur A.,Harris L.,25,40.0,1601,1171.0,6.0,0.0,,,,,,,,,1.0,0.0,Retired,1.53,2.5,1.52,2.74,1.57,2.74,1.53,2.5
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,3rd Round,3.0,Tsitsipas S.,Dimitrov G.,5,23.0,5980,1728.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.28,4.15,1.28,4.9,1.22,4.27
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Schwartzman D.,Auger-Aliassime F.,15,9.0,2715,3625.0,3.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.37,1.59,2.5,1.7,2.5,1.59,2.34
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Carreno Busta P.,Ruud C.,19,7.0,2015,4110.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.83,1.3,3.95,1.38,3.6,1.29
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,De Minaur A.,Norrie C.,25,10.0,1601,3440.0,6.0,3.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.57,2.55,1.59,2.84,1.53,2.5
24,Barcelona,Barcelona Open,2022-04-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Alcaraz C.,Tsitsipas S.,11,5.0,3330,5980.0,6.0,4.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.2,1.72,2.22,1.74,2.3,1.67,2.19
24,Barcelona,Barcelona Open,2022-04-24,ATP500,Outdoor,Clay,Semifinals,3.0,Carreno Busta P.,Schwartzman D.,19,15.0,2015,2715.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.32,1.69,2.19,1.76,2.12,1.74
24,Barcelona,Barcelona Open,2022-04-24,ATP500,Outdoor,Clay,Semifinals,3.0,Alcaraz C.,De Minaur A.,11,25.0,3330,1601.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.08,8.0,1.09,9.13,1.17,6.2,1.14,5.63
24,Barcelona,Barcelona Open,2022-04-24,ATP500,Outdoor,Clay,The Final,3.0,Alcaraz C.,Carreno Busta P.,11,19.0,3330,2015.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.61,2.45,1.72,2.45,1.6,2.35
25,Belgrade,Serbia Open,2022-04-18,ATP250,Outdoor,Clay,1st Round,3.0,Bedene A.,Kukushkin M.,164,167.0,372,367.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.2,1.74,2.2,1.8,2.24,1.71,2.12
25,Belgrade,Serbia Open,2022-04-18,ATP250,Outdoor,Clay,1st Round,3.0,Rune H.,Garin C.,72,31.0,857,1351.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.17,1.83,2.17,1.74,2.07
25,Belgrade,Serbia Open,2022-04-18,ATP250,Outdoor,Clay,1st Round,3.0,Kecmanovic M.,Gasquet R.,38,82.0,1211,786.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.31,3.73,1.32,4.3,1.28,3.64
25,Belgrade,Serbia Open,2022-04-18,ATP250,Outdoor,Clay,1st Round,3.0,Fognini F.,Cecchinato M.,62,108.0,906,625.0,6.0,7.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.37,3.34,1.41,3.34,1.38,2.99
25,Belgrade,Serbia Open,2022-04-19,ATP250,Outdoor,Clay,1st Round,3.0,Lehecka J.,Laaksonen H.,93,92.0,718,720.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.51,2.72,1.54,3.05,1.49,2.6
25,Belgrade,Serbia Open,2022-04-19,ATP250,Outdoor,Clay,1st Round,3.0,Djere L.,Medjedovic H.,50,473.0,991,74.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,6.22,1.17,6.22,1.14,5.58
25,Belgrade,Serbia Open,2022-04-19,ATP250,Outdoor,Clay,1st Round,3.0,Safiullin R.,Ymer M.,151,98.0,414,704.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.22,1.73,2.22,1.82,2.1,1.73
